Id	Name	Kind	Censored_Desc
54628	מרכז המבקרים של ארכיון המדינה 	מוזיאונים ותרבות	"מרכז המבקרים מציג את הארכיון הממלכתי , מדוע הוקם ומה ניתן לעשות בחומריו . 
 המרכז הוקם בשיתוף עם המועצה להנצחת זכרם ופועלם של נשיאי ישראל וראשי ממשלותיה , ומשרד ירושלים ומורשת – "" "" ציוני דרך "" "" . המרכז מציע חוויה מרגשת , מפתיעה ומעשירה למבקרים ."
54816	חוף לידו - אשדוד	חופים	"מצונזר לידו שוכן סמוך למלון "" West "" . מצונזר סככות הצללה , מתקני משחקים , כושר וספורט , מלתחות , מקלחות ושירותים . בימי רביעי מארח מצונזר בחנייה את "" שוק ים "" , מהשווקים הגדולים באיזור . בחופשת הקיץ ( יולי - אוגוסט ) מופעל מצונזר מיזם "" חופיקס "" המציע השכרת כסאות , שמשיות ובריכות לילדים במחירים סמליים ."
54823	חוף חמי מזור - ים המלח	חופים	מצונזר ציבורי מוכרז בים המלח , הצמוד למעיינות חמים , כ-3 קילומטר דרומית לעין גדי .
54825	חוף אקוודוקט - קיסריה	חופים	"מצונזר האקוודוקט נודע גם בשם "" מצונזר הקשתות "" , בשל קשתות האקוודוקט הרומי העתיק שנמצאות מצונזר . מצונזר נמצא ליד עתיקות קיסריה . לאורך מצונזר עובר "" שביל ישראל "" ."
54827	חוף זמיר - חיפה	חופים	מצונזר פופולרי במפרץ חיפה , עם טיילת ארוכה ומגוון אטרקציות , מסעדות ובתי קפה . מצונזר יש סככות צל , פינת משחק לילדים , מדשאות ואתרי עניין בסביבה , כמו מבצר עתלית ופארק שקמונה .
54897	חוף נפרד אשדוד	חופים	"רצועת מצונזר חולי באשדוד של כ-150 מ ' , מהיפות בישראל , ללא סלעים . מצונזר ישנן מקלחות , סככות צל ומתקני מצונזר לילדים . מצונזר מופרד בימות השבוע לגברים ונשים , ראו בהערה לשעות פתיחה . 
 קרדיט לתמונה : ורד עבוד ."
54901	חוף נפרד אשקלון	חופים	מצונזר הצפוני ביותר באשקלון , בו נשמרת הפרדה בימים שונים לגברים ולנשים . מצונזר שירותים ומלתחות , וגדר הפרדה של המתחם .
54946	חוף האון	חופים	מצונזר בדרום מזרח הכינרת , המשותף עם אורחי מצונזר הנופש כפר כנרת . מצונזר יש כסאות , איזורים מוצלים , שמשיות , ברזיות מים , שירותים ומקלחות , השכרת מקררים , מינימרקט , חניון ואתר קמפינג .  
54952	חוף הסלע - בת ים	חופים	"מצונזר בבת ים באורך כ-400 מטרים , המוגן בלגונה שנוצרה משוברי גלים . מצונזר ידוע בסלע הגדול שעליו מונף דגל ישראל , המכונה "" אי אדם "" , וכן מצוקי כורכר . הטיילת של בת ים נמצאת לאורך מצונזר . מצונזר יש כסאות נוח , שמשיות , שירותים , מקלחות ומסעדה ."
54953	חוף הריביירה - בת ים	חופים	מצונזר בבת ים , מוגן בשוברי גלים ובעל טיילת מצופה במבוק . מצונזר יש תערוכות אמנות , כסאות נוח , שמשיות , שירותים ומקלחות .
54959	חוף ירושלים - בת ים	חופים	מצונזר שקט יחסית בבת ים , פופולרי לגלישה . מצונזר מקלחות , ברזיות וסככות צל . הגישה אל מצונזר היא במדרגות , מרחוב רוטשילד .
55014	מגדל הזבובים - נמל עכו	ארכיאולוגיה והיסטוריה	"מגדל הזבובים בנמל עכו הוא מבנה מבוצר הנבנה על אי במזרח המערבי , הידוע גם בשמו "" אל מנארה "" מהשפה הערבית . המבנה שייך לתקופה הפניקית ( המאה ה-14 לפנה""ס ) , ונמצא בסמוך למרינה ולמגדלור בעכו , ויש הטוענים ששימש לפריקה וטעינה לנמל . 
 קרדיט לתמונה : ד""ר אבישי טייכר , מתוך מצונזר פיקיויקי ."
55017	תחנת הרכבת ההיסטורית של יפו	ארכיאולוגיה והיסטוריה	"מתחם התחנה ממוקם בסמוך ליפו , מסביב לתחנת הרכבת העותומאנית ההיסטורית מסוף המאה ה-19 , בתחילת המסילה שחיברה את יפו לירושלים . כיום , הפך המתחם ליעד תיירותי פופולרי    הכולל קרון רכבת היסטורי , מסעדות , חנויות , מופעים ואירועי אומנות . 
 קרדיט לתמונה : ד""ר אבישי טייכר , מתוך מצונזר פיקיויקי ."
55019	מסגד א-זידאני	ארכיאולוגיה והיסטוריה	"מסגד א - זידאני ( נקרא גם מסגד אל עומרי ) הנמצא בטבריה , מיוחס לאדריכלות העות'מאנית ונחשב לאחד מסמלי העיר . לאחר מלחמת העצמאות חלקים מהמסגד נהרסו , והוא נשאר סגור ונטוש עד היום . 
 קרדיט לתמונה : ד""ר אבישי טייכר , מתוך מצונזר פיקיויקי ."
55105	טחנת הנזירים	ארכיאולוגיה והיסטוריה	"טחנת קמח הממוקמת בנחל ציפורי ליד כפר ראס בגליל המערבי התחתון . הטחנה הוקמה בתקופה העות'מאנית ונמצאת כיום בבעלות המסדר הכרמליטי חיפה . 
 קרדיט לתמונה : שאולה הייטנר , מתוך מצונזר פיקיויקי ."
55374	הוט סינמה - מודיעין	שעשועים והרפתקאות	HOT CINEMA מפעילה מספר רב של בתי קולנוע בפריסה ארצית , בדגש על חווית הצפייה הקולנועית ונגישות אליה בכל רחבי הארץ , בייחוד ביישובי פריפריה . כל מתחם קולנועי מתוכנן ומעוצב לפי אופי האזור ובהתאמה לארכיטקטורת המבנה .
55382	יס פלאנט - זיכרון יעקב	שעשועים והרפתקאות	"יס פלאנט היא רשת בתי קולנוע בישראל שהחלה את דרכה בשנת 2006 עם סניפה הראשון ברמת מצונזר . 
 קיימים חמישה מתחמי בתי קולנוע נוספים הממוקמים ברחבי הארץ : רמת מצונזר , חיפה , ראשון לציון , ירושלים ובאר שבע . הרשת בבעלות קבוצת תיאטראות ישראל , המפעילה כיום בישראל גם 5 בתי קולנוע תחת המותג "" רב חן "" ."
55399	גן לאומי נחל צלמון	פארקים וגנים	"מצונזר מצונזר נחל צלמון נמצא בגליל התחתון וכולל צמחייה טבעית וימית , המשתלבת עם הנחל שזורם כל ימות השנה . 
 קרדיט לתמונה : יעקב שקולניק , רשות מצונזר והגנים"
55401	גן לאומי שדה עמודים	פארקים וגנים	"מצונזר מצונזר הממוקם בבקעת בית נטופה בגליל התחתון . בנוסף לשרידים עתיקים ובית כנסת , יש מצונזר גם מגוון מצונזר מצונזר כשועלים , תנים , חזירי בר , עופות דורסים , וזוחלים החיים באיזור בריכת החורף מצונזר . 
 קרדיט לתמונה : ד""ר אבישי טייכר , מתוך מצונזר פיקיויקי ."
55405	גן לאומי שומרון (סבסטיה)	פארקים וגנים	"מצונזר מצונזר המרכז בתוכו את שרידי העיר שומרון והעיר העתיקה סבסטיה , אותה ייסד הורדוס בימי הבית הראשון . המוקדים המרכזיים מצונזר הם שרידי הבזיליקה , החומה , התיאטרון , המגדל , הכנסייה , הארמון והמקדש . 
 קרדיט לתמונה : ד""ר אבישי טייכר , מתוך מצונזר פיקיויקי ."
55406	שמורת ים ראש הנקרה-אכזיב	טבע ובעלי חיים	"שמורה ימית ייחודית הסמוכה לנמל אכזיב וגן מצונזר ראש הנקרה . בשמורה יש מינים רבים המצויים בסכנת היכחדות , ביניהם שחפים , סרטנים , וכלבי ים נזירים . 
 קרדיט לתמונה : דורון ניסים , רשות מצונזר והגנים ."
55433	שמורת טבע ביתן אהרון	טבע ובעלי חיים	"בגבעת הכורכר בשרון נמצאת שמורה קטנה זו , המשמרת את צמחיית רכס הכורכר , וכמו כן גם מערות קדומות . 
 קרדיט לתמונה : יעקב שקולניק , רשות מצונזר והגנים ."
55434	שמורת טבע בני ציון (חרוצים)	טבע ובעלי חיים	"שמורת מצונזר בשרון המשמרת צמחיית חמרה וכורכר , בנוסף למיני פרחים בסכנת הכחדה , בעיקר בחודשי ינואר - מרץ . 
 קרדיט לתמונה : אודי שטיינוול , מתוך מצונזר פיקיויקי ."
55437	שמורת טבע הר הנגב	טבע ובעלי חיים	"שמורה הסמוכה למצפה רמון , ונחשבת לשמורת מצונזר הגדולה ביותר בישראל . מוקדיה המרכזיים הנם צמחייה ייחודית , מאובנים , בורות מים עתיקים , ומכתש רמון . 
 קרדיט לתמונה : ליאור שוימר , רשות מצונזר והגנים ."
